,gender,attractiveness,likes,matches
16061,FEMALE,0.5222099938579967,191,6
16062,FEMALE,0.2931537609912196,110,3
16063,FEMALE,0.9125182724119617,365,11
16064,FEMALE,0.6935522158879138,266,10
16065,FEMALE,0.1120523955040642,34,0
16066,FEMALE,0.14861723120758308,45,2
16067,FEMALE,0.7734856954192297,301,7
16068,FEMALE,0.8303224808799919,332,10
16069,FEMALE,0.8980751499509827,361,12
16070,FEMALE,0.05511936719748467,12,0
16071,FEMALE,0.669813217992192,256,15
16072,FEMALE,0.7242789139968974,264,11
16073,FEMALE,0.24118089418592825,71,1
16074,FEMALE,0.9266259299236678,360,12
16075,FEMALE,0.6292592911877466,232,4
16076,FEMALE,0.5968060582247231,214,8
16077,FEMALE,0.7687003608707491,284,11
16078,FEMALE,0.5660025452298741,209,10
16079,FEMALE,0.03041096452388159,7,1
16080,FEMALE,0.45757596305757153,136,0
16081,FEMALE,0.8078762474475648,310,13
16082,FEMALE,0.38316899376397495,129,2
16083,FEMALE,0.38859819498825376,116,4
16084,FEMALE,0.03277389560542632,2,0
16085,FEMALE,0.12067443927783805,35,0
16086,FEMALE,0.1168416231272964,32,2
16087,FEMALE,0.045077989201670166,9,0
16088,FEMALE,0.27359888230909435,93,1
16089,FEMALE,0.5919048295865309,242,7
16090,FEMALE,0.8626244763677829,332,13
16091,FEMALE,0.5934786253150041,203,4
16092,FEMALE,0.3548636234706223,123,6
16093,FEMALE,0.5636783138395172,212,7
16094,FEMALE,0.5148620900590677,195,6
16095,FEMALE,0.5993192176162134,223,9
16096,FEMALE,0.0576440062151764,15,0
16097,FEMALE,0.04415883657674313,11,1
16098,FEMALE,0.7906814681813986,299,15
16099,FEMALE,0.6369408007849335,241,9
16100,FEMALE,0.7371710959030413,296,13
16101,FEMALE,0.6802676195524796,269,6
16102,FEMALE,0.3956319150320282,128,5
16103,FEMALE,0.28296963544885845,88,3
16104,FEMALE,0.49254214459318246,175,12
16105,FEMALE,0.21591528099385981,70,0
16106,FEMALE,0.6641895535402489,252,10
16107,FEMALE,0.5679402599029015,200,5
16108,FEMALE,0.255566938980173,73,4
16109,FEMALE,0.6240702326316976,213,9
16110,FEMALE,0.339873118780332,111,5
16111,FEMALE,0.19494705576338334,66,1
16112,FEMALE,0.4996865458978653,178,9
16113,FEMALE,0.8607524060408702,340,8
16114,FEMALE,0.40125032017540196,136,7
16115,FEMALE,0.16056554161638048,41,1
16116,FEMALE,0.2556183428693075,71,1
16117,FEMALE,0.5268012226664347,164,5
16118,FEMALE,0.9626304054856524,383,16
16119,FEMALE,0.69444271835191,266,9
16120,FEMALE,0.47406338315090324,185,4
16121,FEMALE,0.11870985725586392,37,1
16122,FEMALE,0.3987658072355098,153,4
16123,FEMALE,0.06595634673490958,21,0
16124,FEMALE,0.7149728925940503,263,8
16125,FEMALE,0.014187434201058946,3,0
16126,FEMALE,0.31728479837489043,99,2
16127,FEMALE,0.1821349740697381,53,1
16128,FEMALE,0.9431989696678024,379,9
16129,FEMALE,0.9832268875806917,392,9
16130,FEMALE,0.043282418608343254,9,0
16131,FEMALE,0.394385335996027,136,2
16132,FEMALE,0.5407187529098734,200,3
16133,FEMALE,0.6784895800900006,239,9
16134,FEMALE,0.7039536399276964,253,11
16135,FEMALE,0.9720513131347815,392,15
16136,FEMALE,0.7262804795333245,274,9
16137,FEMALE,0.28762591418652483,83,2
16138,FEMALE,0.18749716822094586,53,2
16139,FEMALE,0.13132184193810026,43,3
16140,FEMALE,0.26224323013701345,89,2
16141,FEMALE,0.2748502374885443,79,2
16142,FEMALE,0.13358655145447473,27,2
16143,FEMALE,0.6087811364587085,221,7
16144,FEMALE,0.11387636746992491,30,2
16145,FEMALE,0.9837379768687066,391,12
16146,FEMALE,0.003262784642271921,1,0
16147,FEMALE,0.8001871442028892,312,4
16148,FEMALE,0.9327919424501272,363,16
16149,FEMALE,0.6323569892293687,227,11
16150,FEMALE,0.37594439153020764,138,8
16151,FEMALE,0.21749842010574694,52,4
16152,FEMALE,0.8484225612450005,336,8
16153,FEMALE,0.13621349864991883,35,0
16154,FEMALE,0.48690655244760406,171,2
16155,FEMALE,0.22686750823097723,71,4
16156,FEMALE,0.5160122061250159,166,3
16157,FEMALE,0.16390087025674205,39,1
16158,FEMALE,0.48781711295920194,180,8
16159,FEMALE,0.747886751721568,282,10
16160,FEMALE,0.9154257079801225,359,10
16161,FEMALE,0.273125817717351,87,2
16162,FEMALE,0.23850895358946633,86,2
16163,FEMALE,0.49496518351502483,175,4
16164,FEMALE,0.874221902663154,345,12
16165,FEMALE,0.731815431231571,274,5
16166,FEMALE,0.5147526448161024,191,3
16167,FEMALE,0.13763894515073816,39,1
16168,FEMALE,0.7948737902844287,311,16
16169,FEMALE,0.8408586579030721,330,10
16170,FEMALE,0.6369923303157978,258,11
16171,FEMALE,0.5312460746994171,191,10
16172,FEMALE,0.6488626952618143,244,11
16173,FEMALE,0.4426792652920535,143,6
16174,FEMALE,0.968814786878522,386,12
16175,FEMALE,0.5926763967862281,215,7
16176,FEMALE,0.5148098810680738,191,8
16177,FEMALE,0.7783867904268768,284,10
16178,FEMALE,0.47053315880568714,162,5
16179,FEMALE,0.6360593784268602,224,8
16180,FEMALE,0.47882185963044643,163,3
16181,FEMALE,0.9451870844446997,377,14
16182,FEMALE,0.9248659517459091,369,18
16183,FEMALE,0.024081936419415695,8,0
16184,FEMALE,7.808504348139067e-05,0,0
16185,FEMALE,0.42999349429177613,152,5
16186,FEMALE,0.11767042172433617,32,1
16187,FEMALE,0.33222523369755697,119,2
16188,FEMALE,0.15856165789839916,46,1
16189,FEMALE,0.955352640194811,378,12
16190,FEMALE,0.7668391258972703,295,9
16191,FEMALE,0.11739045420993999,29,0
16192,FEMALE,0.4753861049646576,153,3
16193,FEMALE,0.2510122436620231,80,4
16194,FEMALE,0.5581654497647066,199,6
16195,FEMALE,0.48657944909811957,179,8
16196,FEMALE,0.470854719438461,163,6
16197,FEMALE,0.5407254005627739,201,5
16198,FEMALE,0.9246808322019623,372,19
16199,FEMALE,0.529850456500384,190,7
16200,FEMALE,0.8478415580202163,329,13
16201,FEMALE,0.2350381524823466,77,0
16202,FEMALE,0.9089454545885938,360,10
16203,FEMALE,0.7517731439986686,278,8
16204,FEMALE,0.23053498390261062,72,4
16205,FEMALE,0.04147290240264101,12,0
16206,FEMALE,0.06293889342070602,14,1
16207,FEMALE,0.024729908307839055,2,0
16208,FEMALE,0.8591527968282715,334,20
16209,FEMALE,0.46745531054903355,178,6
16210,FEMALE,0.7057923291267676,254,8
16211,FEMALE,0.9560480655461019,382,19
16212,FEMALE,0.156999144091027,39,1
16213,FEMALE,0.09297610751236995,21,1
16214,FEMALE,0.7728735754408154,288,7
16215,FEMALE,0.0036826458965469877,1,0
16216,FEMALE,0.2905924140730045,83,2
16217,FEMALE,0.3224869239223406,108,2
16218,FEMALE,0.9829476878118507,392,16
16219,FEMALE,0.3892947578622805,121,3
16220,FEMALE,0.4527354715117228,177,6
16221,FEMALE,0.5745724377025276,198,6
16222,FEMALE,0.3392624274420982,110,4
16223,FEMALE,0.9951035645688708,398,14
16224,FEMALE,0.46673985882041047,171,11
16225,FEMALE,0.24543241613608158,80,2
16226,FEMALE,0.8415018535449207,327,9
16227,FEMALE,0.3487001398333085,109,3
16228,FEMALE,0.5529675526752402,193,4
16229,FEMALE,0.4210546393060134,151,5
16230,FEMALE,0.7487459334722738,293,12
16231,FEMALE,0.7306271150183372,273,8
16232,FEMALE,0.2595052366417462,73,5
16233,FEMALE,0.3181627597032173,109,3
16234,FEMALE,0.2460603085090043,67,7
16235,FEMALE,0.8517000599894036,338,10
16236,FEMALE,0.4180587849000813,140,2
16237,FEMALE,0.5566816070681789,213,5
16238,FEMALE,0.06466026890428789,16,1
16239,FEMALE,0.8364404856038545,309,7
16240,FEMALE,0.8183438647799453,310,13
16241,FEMALE,0.7936209022962267,316,8
16242,FEMALE,0.7289873843315475,293,7
16243,FEMALE,0.40580049325379197,137,4
16244,FEMALE,0.9052825242789246,359,11
16245,FEMALE,0.37130223068788903,137,1
16246,FEMALE,0.28392634067609124,92,6
16247,FEMALE,0.13612615798347272,43,2
16248,FEMALE,0.8400133201735478,323,13
16249,FEMALE,0.015103335367121828,3,0
16250,FEMALE,0.7617230310054922,306,13
16251,FEMALE,0.6644432908363987,252,10
16252,FEMALE,0.08088490168612161,13,0
16253,FEMALE,0.8383632134261321,321,14
16254,FEMALE,0.6860122138599913,249,10
16255,FEMALE,0.3708817474087722,116,10
16256,FEMALE,0.2642568549019473,87,3
16257,FEMALE,0.03515138181296795,7,1
16258,FEMALE,0.5687660359785255,220,10
16259,FEMALE,0.696361970933721,262,7
16260,FEMALE,0.5147208764716589,188,12
16261,FEMALE,0.4798141381819556,181,4
16262,FEMALE,0.5574788977835676,202,6
16263,FEMALE,0.6772659018348827,267,5
16264,FEMALE,0.3160444608638677,100,7
16265,FEMALE,0.5604244440409651,202,7
16266,FEMALE,0.8980403393863793,354,12
16267,FEMALE,0.1130084616206577,28,0
16268,FEMALE,0.033450189761458526,13,0
16269,FEMALE,0.3063901271594296,92,3
16270,FEMALE,0.7131752093531873,271,13
16271,FEMALE,0.8556447238174261,335,14
16272,FEMALE,0.8930763615971067,342,12
16273,FEMALE,0.42330094513061667,147,7
16274,FEMALE,0.8938240796171641,338,12
16275,FEMALE,0.5246183342763932,190,13
16276,FEMALE,0.11301798379732442,32,1
16277,FEMALE,0.8057307774616604,316,6
16278,FEMALE,0.9396562688563992,371,15
16279,FEMALE,0.14355546201500957,45,2
16280,FEMALE,0.13661793351337315,50,3
16281,FEMALE,0.9093775154510586,360,10
16282,FEMALE,0.34570412715914667,113,5
16283,FEMALE,0.27029551578462463,88,0
16284,FEMALE,0.6808711472729084,247,5
16285,FEMALE,0.01992539489673506,5,1
16286,FEMALE,0.16538311549569829,39,1
16287,FEMALE,0.5767152275153556,212,5
16288,FEMALE,0.2639794074088856,76,4
16289,FEMALE,0.6650796749479989,249,4
16290,FEMALE,0.2056422491269989,69,0
16291,FEMALE,0.35693324794229164,117,5
16292,FEMALE,0.7400212228764279,285,15
16293,FEMALE,0.6048441985490534,222,8
16294,FEMALE,0.45725860028773835,149,4
16295,FEMALE,0.18825306061045566,70,3
16296,FEMALE,0.6767810339277236,247,6
16297,FEMALE,0.7549398538659529,295,12
16298,FEMALE,0.39456492611950744,119,5
16299,FEMALE,0.7115496515886891,271,9
16300,FEMALE,0.38388765597122343,141,3
16301,FEMALE,0.8568245566661559,335,13
16302,FEMALE,0.4478479810728855,149,5
16303,FEMALE,0.03631768971299654,11,0
16304,FEMALE,0.664523601038926,241,7
16305,FEMALE,0.5650302672734575,194,7
16306,FEMALE,0.5663764162839475,209,9
16307,FEMALE,0.4336330667387357,164,10
16308,FEMALE,0.11590032370250225,30,2
16309,FEMALE,0.28396521028503086,91,2
16310,FEMALE,0.06094236230610739,24,1
16311,FEMALE,0.13573437831624346,40,0
16312,FEMALE,0.4830422046884214,165,5
16313,FEMALE,0.8715297440018964,324,11
16314,FEMALE,0.42271595529423256,143,7
16315,FEMALE,0.8400727556775947,327,12
16316,FEMALE,0.4848808939144309,178,4
16317,FEMALE,0.5860925619757434,195,7
16318,FEMALE,0.18774037149735134,60,3
16319,FEMALE,0.049077909777159645,9,0
16320,FEMALE,0.28544774215292446,97,5
16321,FEMALE,0.8312282782402852,330,8
16322,FEMALE,0.3039317096974151,91,1
16323,FEMALE,0.6115941312250814,231,7
16324,FEMALE,0.09940303822472418,28,2
16325,FEMALE,0.990639321910705,396,13
16326,FEMALE,0.21475514600867873,54,3
16327,FEMALE,0.9341325828480853,364,6
16328,FEMALE,0.8488022407965671,320,13
16329,FEMALE,0.16453733066714415,40,2
16330,FEMALE,0.447168578925641,157,3
16331,FEMALE,0.8285157679274393,329,13
16332,FEMALE,0.723461746510824,286,6
16333,MALE,0.27795398913415537,0,0
16334,MALE,0.8815937089591188,30,13
16335,MALE,0.4446384041182422,0,0
16336,MALE,0.12806946901907568,0,0
16337,MALE,0.9594066549102388,38,20
16338,MALE,0.21193744134404657,0,0
16339,MALE,6.58890708171711e-06,0,0
16340,MALE,0.5704109195812096,0,0
16341,MALE,0.6737843537579161,3,1
16342,MALE,0.8193196172354775,12,7
16343,MALE,0.40421813242310145,0,0
16344,MALE,0.6562747217528725,4,0
16345,MALE,0.5233852655557489,1,0
16346,MALE,0.5586546182314261,4,1
16347,MALE,0.16713875170322245,0,0
16348,MALE,0.4371196493012589,0,0
16349,MALE,0.24596702605925513,0,0
16350,MALE,0.5904774996519234,4,1
16351,MALE,0.737119320362449,10,2
16352,MALE,0.826994872126174,23,13
16353,MALE,0.4113560329468533,0,0
16354,MALE,0.26563726999468795,0,0
16355,MALE,0.12863824160938686,0,0
16356,MALE,0.0968401150249264,0,0
16357,MALE,0.9608513956234525,41,11
16358,MALE,0.40446613127781494,0,0
16359,MALE,0.5890327895778019,2,2
16360,MALE,0.14352018636039965,0,0
16361,MALE,0.756205085748682,6,3
16362,MALE,0.4792032684102745,0,0
16363,MALE,0.36599536631263174,0,0
16364,MALE,0.597188646480478,1,0
16365,MALE,0.6340872586857759,3,0
16366,MALE,0.1827748226293887,0,0
16367,MALE,0.7916513930751043,13,8
16368,MALE,0.44500883873941854,0,0
16369,MALE,0.29895135892707325,0,0
16370,MALE,0.4367011380827919,0,0
16371,MALE,0.034839601876357484,0,0
16372,MALE,0.022327246836421066,0,0
16373,MALE,0.22792608492794608,0,0
16374,MALE,0.21022520673128686,0,0
16375,MALE,0.6810828133472048,9,4
16376,MALE,0.8982244822735554,31,11
16377,MALE,0.4572260195968344,1,1
16378,MALE,0.6933493015584398,6,2
16379,MALE,0.15662603890971694,0,0
16380,MALE,0.6196558779161505,2,1
16381,MALE,0.005052623342627016,0,0
16382,MALE,0.8485369316779575,18,6
16383,MALE,0.18565084364298767,0,0
16384,MALE,0.05129296944320305,0,0
16385,MALE,0.25371349198869597,0,0
16386,MALE,0.15447679395009928,0,0
16387,MALE,0.9388579103086274,27,7
16388,MALE,0.8502516290513674,15,5
16389,MALE,0.9414562980190817,30,15
16390,MALE,0.59218610041342,3,1
16391,MALE,0.4390782493297999,1,1
16392,MALE,0.47815585136390926,1,0
16393,MALE,0.03421105850235795,0,0
16394,MALE,0.8314152312940265,12,4
16395,MALE,0.2158920469928377,0,0
16396,MALE,0.2989349256190792,0,0
16397,MALE,0.9339926491810221,26,14
16398,MALE,0.4690908114834561,1,0
16399,MALE,0.5377655479232721,2,0
16400,MALE,0.06855023316223563,0,0
16401,MALE,0.49867802533454286,1,0
16402,MALE,0.8082687642900896,13,4
16403,MALE,0.754134405529655,13,8
16404,MALE,0.6129330238861421,2,2
16405,MALE,0.8048763942325797,11,5
16406,MALE,0.8391917933678134,13,6
16407,MALE,0.6026975288189154,5,3
16408,MALE,0.7033257720615496,4,3
16409,MALE,0.13514513896191682,0,0
16410,MALE,0.7373964400843922,11,6
16411,MALE,0.850640569339448,22,11
16412,MALE,0.19802851780361141,0,0
16413,MALE,0.9500364632162881,34,14
16414,MALE,0.5988761488619504,0,0
16415,MALE,0.8175303336445776,10,7
16416,MALE,0.3396169402729058,2,1
16417,MALE,0.3145438396701814,0,0
16418,MALE,0.07842760157555861,0,0
16419,MALE,0.5924778603671411,4,1
16420,MALE,0.44945638356410067,0,0
16421,MALE,0.2527958714941869,0,0
16422,MALE,0.4691436621063919,0,0
16423,MALE,0.26529707310218775,0,0
16424,MALE,0.7192731259672592,7,2
16425,MALE,0.5059549547250187,2,2
16426,MALE,0.3920514828450903,0,0
16427,MALE,0.11089676717856811,0,0
16428,MALE,0.6648447224403267,3,2
16429,MALE,0.5983467384079197,0,0
16430,MALE,0.1525134654892515,0,0
16431,MALE,0.6293639216613304,6,2
16432,MALE,0.5527001216121427,1,0
16433,MALE,0.07716249139908815,0,0
16434,MALE,0.28454149675047014,0,0
16435,MALE,0.2839590604203359,0,0
16436,MALE,0.4135789822868482,0,0
16437,MALE,0.32279237707337094,0,0
16438,MALE,0.5698679275085001,0,0
16439,MALE,0.07586173068946978,0,0
16440,MALE,0.7818165260570963,18,9
16441,MALE,0.8756580580336809,16,9
16442,MALE,0.7956755361524044,14,8
16443,MALE,0.07073313496987299,0,0
16444,MALE,0.07526112340842883,0,0
16445,MALE,0.45589679602534106,1,0
16446,MALE,0.6241604455335454,1,0
16447,MALE,0.1291281458597,0,0
16448,MALE,0.4259255438337426,0,0
16449,MALE,0.6990514660030452,9,6
16450,MALE,0.31707186509121577,0,0
16451,MALE,0.8937255588087942,25,10
16452,MALE,0.8042650632803318,9,6
16453,MALE,0.18472308714559516,0,0
16454,MALE,0.44248507772163215,2,2
16455,MALE,0.3048731983620758,0,0
16456,MALE,0.4235824168212964,0,0
16457,MALE,0.08896031521811087,0,0
16458,MALE,0.46055568909374645,0,0
16459,MALE,0.12465745625271707,0,0
16460,MALE,0.8741950925346075,27,13
16461,MALE,0.7429381697534431,12,5
16462,MALE,0.2951143161794457,0,0
16463,MALE,0.7849509986993665,9,7
16464,MALE,0.5038403562148321,1,1
16465,MALE,0.34949392169431437,0,0
16466,MALE,0.37533516526525956,0,0
16467,MALE,0.35840916227063857,0,0
16468,MALE,0.7359956277975646,4,3
16469,MALE,0.03837908963262793,0,0
16470,MALE,0.9999544790381668,50,34
16471,MALE,0.34461988646163966,0,0
16472,MALE,0.9308474934414942,40,22
16473,MALE,0.42109176855017916,0,0
16474,MALE,0.10024736231588438,0,0
16475,MALE,0.6429761366909312,9,5
16476,MALE,0.9919765973033172,47,27
16477,MALE,0.7851231137041234,13,8
16478,MALE,0.5669564776610975,0,0
16479,MALE,0.3259896929501267,0,0
16480,MALE,0.6659385891344954,3,1
16481,MALE,0.49196458108244134,0,0
16482,MALE,0.8234440471843044,11,5
16483,MALE,0.49146779906634075,0,0
16484,MALE,0.17616773188366752,0,0
16485,MALE,0.9099120598429818,29,14
16486,MALE,0.12710765225750342,0,0
16487,MALE,0.8372388902498729,19,12
16488,MALE,0.33610855298405706,0,0
16489,MALE,0.992853459666584,50,22
16490,MALE,0.4948082952907098,1,0
16491,MALE,0.8875853169423815,20,8
16492,MALE,0.32173250365954387,0,0
16493,MALE,0.6589669783317962,3,1
16494,MALE,0.05829655200855488,0,0
16495,MALE,0.2696069953418857,0,0
16496,MALE,0.14102693357722207,0,0
16497,MALE,0.24587577788417958,0,0
16498,MALE,0.6512251264269378,1,1
16499,MALE,0.7271423467204721,9,7
16500,MALE,0.42828268530307423,0,0
16501,MALE,0.48093695726367514,2,1
16502,MALE,0.5198587402522626,1,1
16503,MALE,0.31362217787412705,0,0
16504,MALE,0.011399600520757058,0,0
16505,MALE,0.09147203171674745,0,0
16506,MALE,0.24932844478435123,0,0
16507,MALE,0.8537224391598993,16,8
16508,MALE,0.06690908417057673,0,0
16509,MALE,0.16774743091791766,0,0
16510,MALE,0.15541758211053958,0,0
16511,MALE,0.5760082154437783,1,1
16512,MALE,0.4845182733863139,0,0
16513,MALE,0.596250421233456,2,0
16514,MALE,0.8355844782868768,15,7
16515,MALE,0.33221124678778835,0,0
16516,MALE,0.8301057837583709,13,6
16517,MALE,0.9301369028208842,35,21
16518,MALE,0.8616203124895427,22,10
16519,MALE,0.4872059404743785,1,1
16520,MALE,0.9960511439728105,49,29
16521,MALE,0.7818355757160521,10,4
16522,MALE,0.9945933329387818,48,24
16523,MALE,0.30881342658400923,0,0
16524,MALE,0.9354791312313757,37,18
16525,MALE,0.2669030746749049,1,0
16526,MALE,0.8624844469085491,24,12
16527,MALE,0.8205702704278237,10,5
16528,MALE,0.820905616803095,19,11
16529,MALE,0.33596702601535755,0,0
16530,MALE,0.671310451430303,4,0
16531,MALE,0.024992151990096967,0,0
16532,MALE,0.8049157189437451,15,8
16533,MALE,0.6749396529384535,5,2
16534,MALE,0.2247819856872545,0,0
16535,MALE,0.983940591368785,44,13
16536,MALE,0.5442329914207525,4,3
16537,MALE,0.8361334481117243,14,8
16538,MALE,0.6499805495285694,4,1
16539,MALE,0.9283393316607544,32,15
16540,MALE,0.4467881583500809,2,1
16541,MALE,0.3444419064306854,0,0
16542,MALE,0.39690238106952,0,0
16543,MALE,0.9449790887635828,36,17
16544,MALE,0.24469216895922274,0,0
16545,MALE,0.44830819977886616,0,0
16546,MALE,0.31377693160232767,0,0
16547,MALE,0.2726323096502915,0,0
16548,MALE,0.1945675131590653,0,0
16549,MALE,0.6691431202202481,2,1
16550,MALE,0.3489505999109931,0,0
16551,MALE,0.5958321098740795,5,1
16552,MALE,0.3700162395437323,0,0
16553,MALE,0.3606481333215964,0,0
16554,MALE,0.9088393307144828,31,16
16555,MALE,0.8185629559020066,18,5
16556,MALE,0.2727478258292908,0,0
16557,MALE,0.3017652211023787,0,0
16558,MALE,0.2503018485816356,0,0
16559,MALE,0.2508735593383862,0,0
16560,MALE,0.5958166941438683,0,0
16561,MALE,0.3675327136391888,0,0
16562,MALE,0.006095738640213844,0,0
16563,MALE,0.3160338030238362,0,0
16564,MALE,0.8484771606942788,16,9
16565,MALE,0.5559694716893382,0,0
16566,MALE,0.27039915334399267,0,0
16567,MALE,0.09901765601326706,0,0
16568,MALE,0.022250008982403258,0,0
16569,MALE,0.4509762451313408,0,0
16570,MALE,0.50054432428284,1,0
16571,MALE,0.9214068068181525,39,16
16572,MALE,0.8727458580539753,20,5
16573,MALE,0.6603268496388305,5,2
16574,MALE,0.3007866124473896,0,0
16575,MALE,0.45424757229572366,0,0
16576,MALE,0.5150193455979999,2,1
16577,MALE,0.21402365322989148,0,0
16578,MALE,0.758876297311702,8,4
16579,MALE,0.20789441874837977,0,0
16580,MALE,0.13243312723878864,0,0
16581,MALE,0.8826786931841787,25,14
16582,MALE,0.38418733140962047,0,0
16583,MALE,0.5433920302126012,0,0
16584,MALE,0.6397662455934219,2,0
16585,MALE,0.8162181201006629,11,5
16586,MALE,0.4684237576301674,1,1
16587,MALE,0.2844551638177849,0,0
16588,MALE,0.3952464039192639,0,0
16589,MALE,0.6208805467743543,3,1
16590,MALE,0.5069429926125781,2,0
16591,MALE,0.8671951260847319,24,13
16592,MALE,0.41690875953371154,0,0
16593,MALE,0.9712469380500368,44,18
16594,MALE,0.751391367897236,6,0
16595,MALE,0.3390687175456998,0,0
16596,MALE,0.8795887498209077,20,10
16597,MALE,0.8941373604518341,24,10
16598,MALE,0.3841077049153899,1,1
16599,MALE,0.40000873169769857,0,0
16600,MALE,0.025373412773951,0,0
16601,MALE,0.3517238458202959,0,0
16602,MALE,0.0725571439277769,0,0
16603,MALE,0.2154476947383971,0,0
16604,MALE,0.6741748721331307,3,2
16605,MALE,0.036907979607346264,0,0
16606,MALE,0.07235511087416069,0,0
16607,MALE,0.8151166094261642,12,8
16608,MALE,0.6369372055024743,3,1
16609,MALE,0.3277507009676409,0,0
16610,MALE,0.31441220380101975,0,0
16611,MALE,0.06602095851618095,0,0
16612,MALE,0.7859747347101513,12,6
16613,MALE,0.9977762643210386,50,21
16614,MALE,0.2864924301934353,0,0
16615,MALE,0.7657441049679075,10,4
16616,MALE,0.27910331726962967,0,0
16617,MALE,0.3799431958647699,0,0
16618,MALE,0.12954472053743826,0,0
16619,MALE,0.6075259451044315,2,0
16620,MALE,0.8054864169536389,8,4
16621,MALE,0.3184058839086822,0,0
16622,MALE,0.6815689945132013,9,2
16623,MALE,0.36084973361839245,0,0
16624,MALE,0.15817677178276124,0,0
16625,MALE,0.2676247940250255,0,0
16626,MALE,0.2513625419092175,0,0
16627,MALE,0.7394870867331519,5,2
16628,MALE,0.5159529570467097,0,0
16629,MALE,0.07573429137120069,0,0
16630,MALE,0.6256137083753568,6,2
16631,MALE,0.588238444173002,3,1
16632,MALE,0.708147350927404,6,3
16633,MALE,0.2872057224151632,0,0
16634,MALE,0.21705291909309388,0,0
16635,MALE,0.23128778325104293,0,0
16636,MALE,0.7659538616573912,11,7
16637,MALE,0.7466719172705722,5,1
16638,MALE,0.1423596027283327,0,0
16639,MALE,0.31942253045503755,0,0
16640,MALE,0.24548296895129162,0,0
16641,MALE,0.14811830134552362,0,0
16642,MALE,0.3009885581084357,0,0
16643,MALE,0.4370211559829369,0,0
16644,MALE,0.6603232546397841,1,0
16645,MALE,0.9484095419903491,37,15
16646,MALE,0.7023560743763447,3,1
16647,MALE,0.8493817623238604,21,12
16648,MALE,0.4946185612100128,1,0
16649,MALE,0.7380553618905386,4,0
16650,MALE,0.8363783572899343,15,6
16651,MALE,0.45176351467890785,0,0
16652,MALE,0.8834764381596151,27,15
16653,MALE,0.6248991319902396,5,2
16654,MALE,0.5019951390694813,1,1
16655,MALE,0.7928840902053192,17,7
16656,MALE,0.36013391943668194,0,0
16657,MALE,0.9480219945520453,38,18
16658,MALE,0.3201148900504609,0,0
16659,MALE,0.5684307578029894,0,0
16660,MALE,0.9035825881105553,28,11
16661,MALE,0.229555916860662,0,0
16662,MALE,0.9916734848125571,47,20
16663,MALE,0.7429209906094617,4,3
16664,MALE,0.3109229105542125,0,0
16665,MALE,0.7739503231349627,12,3
16666,MALE,0.7681740257694666,14,7
16667,MALE,0.1989013384116438,0,0
16668,MALE,0.03521119504724213,0,0
16669,MALE,0.39118917303979095,0,0
16670,MALE,0.05420911830144537,0,0
16671,MALE,0.3972370539383071,1,1
16672,MALE,0.3118654110303828,0,0
16673,MALE,0.7510325152258245,5,3
16674,MALE,0.6299877270326262,1,1
16675,MALE,0.17913836889123236,0,0
16676,MALE,0.8239387807535171,16,7
16677,MALE,0.642950362265005,4,1
16678,MALE,0.7807279773642501,7,4
16679,MALE,0.6566692419324122,5,1
16680,MALE,0.7861580731243022,10,5
16681,MALE,0.8371691668097769,17,7
16682,MALE,0.578628485051214,0,0
16683,MALE,0.33008558299944724,0,0
16684,MALE,0.3698802309863065,0,0
16685,MALE,0.44844412142843004,0,0
16686,MALE,0.6329744448110504,0,0
16687,MALE,0.8612987041018265,18,9
16688,MALE,0.9276272600041916,35,19
16689,MALE,0.13233773784543001,0,0
16690,MALE,0.16241708917596742,0,0
16691,MALE,0.46040409474323085,0,0
16692,MALE,0.7330111655296792,4,1
16693,MALE,0.1071314091047113,0,0
16694,MALE,0.5364642186239205,0,0
16695,MALE,0.27695928265823566,0,0
16696,MALE,0.46924454479996125,1,0
16697,MALE,0.9003831710140342,19,10
16698,MALE,0.5251688460665007,1,0
16699,MALE,0.8152246642560826,15,5
16700,MALE,0.7295790505797862,7,4
16701,MALE,0.9761521954691811,42,19
16702,MALE,0.955957172668882,37,13
16703,MALE,0.2989990626801199,0,0
16704,MALE,0.17562653866998668,0,0
16705,MALE,0.9409036903169827,29,16
16706,MALE,0.6644584719950659,6,2
16707,MALE,0.6524020163075991,0,0
16708,MALE,0.5226734808228773,1,0
16709,MALE,0.1756521647259668,0,0
16710,MALE,0.5530158487472714,4,1
16711,MALE,0.3041028223731952,0,0
16712,MALE,0.055303410936522135,0,0
16713,MALE,0.8647303354148916,27,10
16714,MALE,0.7350388067883924,7,4
16715,MALE,0.4419042441670942,0,0
16716,MALE,0.7486062862985225,9,4
16717,MALE,0.810659814792101,13,6
16718,MALE,0.6217145473891378,2,1
16719,MALE,0.7610748680466678,13,4
16720,MALE,0.7569540299442197,10,2
16721,MALE,0.6454657439793833,2,2
16722,MALE,0.35266249611171896,0,0
16723,MALE,0.2534566659877816,0,0
16724,MALE,0.632763142727908,2,1
16725,MALE,0.02995775747259588,0,0
16726,MALE,0.2669426251672322,0,0
16727,MALE,0.04185788845606209,0,0
16728,MALE,0.5892005845108106,1,0
16729,MALE,0.25166786908586913,0,0
16730,MALE,0.320940794004144,0,0
16731,MALE,0.03558262146726843,0,0
16732,MALE,0.00545103610585107,0,0
16733,MALE,0.08415785844207868,0,0
16734,MALE,0.725846926199279,8,3
